BRAHMS,COLLECTOR,NUMBER,SPECIES,COUNTRY,MAJORAREA,LOCNOTES,LLRES,QDS,LATDEC,LONGDEC,updatedProv,Check
1083098,"Rudatis, H.H.",2649,Asclepias dregeana Schltr. var. calceolus (S.Moore) N.E.Br.,South Africa,Transvaal,Transvaal. Middelburg. Wonderhoek.,1/4dg,2529DA,-25.62166,29.62166,Mpumalanga,y
1085281,"Stirton, C.H.",6918,Riocreuxia sp.,South Africa,Transvaal,Pilgrimsrest. 7 km from Pilgrimsrest to Bourkesluck.,1/4dg,2430DD,-24.87166,30.87166,Mpumalanga,
1088686,"Louw, W.J.",2440,Argyrolobium speciosum Eckl. & Zeyh.,South Africa,Transvaal,Sabie-Langverwag.,1/4dg,2530BB,-25.12166,30.87166,Mpumalanga,y
1091636,"Thorncroft, G.",13600,Psoralea axillaris L. [2],South Africa,Transvaal,"Barbeton, E Transvaal.",1/4dg,2531DA,-25.62166,31.62166,Mpumalanga,y
1092845,"Davidson, L.E.",3502,Erica natalitia Bolus var. natalitia,South Africa,Transvaal,Blaauwberg Mountain Plateau above the Podocarpus Plateau.,1/4dg,2329AA,-23.12166,29.12166,,
1092852,"Burgoyne, P.M.",65,Erica natalitia Bolus var. natalitia,South Africa,Transvaal,Farm Klipbankspruit. Dullstroom. Moist areas next to free running streams.,1/4dg,2530AC,-25.37166,30.12166,Mpumalanga,y
1092853,"Balkwill, K.",s.n.,Erica natalitia Bolus var. natalitia,South Africa,Transvaal,Pilgrim's Rest area. Mount Sheba.,1/4dg,2430DC,-24.87166,30.62166,Mpumalanga,y
1093725,"Davidson, L.E.",3503,Erica simii (S.Moore) E.G.H.Oliv.,South Africa,Transvaal,N. Transvaal. Blaawberg Mountain.,1/4dg,2329AA,-23.12166,29.12166,,
1093727,"Esterhuysen, E.E.",21477,Erica simii (S.Moore) E.G.H.Oliv.,South Africa,Transvaal,N. Transvaal. Blaauwberg.,1/4dg,2329AA,-23.12166,29.12166,,
1093729,"Galpin, E.E.",14913,Erica simii (S.Moore) E.G.H.Oliv.,South Africa,Transvaal,Transvaal. Zoutpansberg Mountains. Hillside near Lake Fundusi River.,1/4dg,2230CD,-22.87166,30.37166,,
1093731,"Obermeyer, A.A.",30046,Erica simii (S.Moore) E.G.H.Oliv.,South Africa,Transvaal,Transvaal. Zoutpansberg. Entabeni.,1/4dg,2230CC,-22.87166,30.12166,,
1094566,"Van Jaarsveld, E.J.",18060,Solanecio angulatus (Vahl) C.Jeffrey,South Africa,Transvaal,"Levuvu Rivier, naby Pund Maria ruskamp.",1/4dg,2230DB,-22.62166,30.87166,,
1095432,"Nel, J.P.",31,Commicarpus plumbagineus (Cav.) Standl. var. plumbagineus,South Africa,Transvaal,"Pilgrims Rest. Blyde River Gorge, near Driehoek.",1/4dg,2430DB,-24.62166,30.87166,Mpumalanga,y
1095568,"Rudatis, H.H.",124,Commicarpus pentandrus (Burch.) Heimerl,South Africa,Transvaal,"Buffelsvlei, District Middelburg, Transvaal.",1/4dg,2529CD,-25.87166,29.37166,Mpumalanga,y
1096942,"Nel, J.P.",343,Mikania cordata (Burm.f.) B.L.Rob.,South Africa,Transvaal,Transvaal. Kaap Muiden Dist. Stentor.,1/4dg,2531CB,-25.62166,31.37166,Mpumalanga,y
1097007,"Rudatis, H.H.",STEU 2491,Zinnia peruviana (L.) L.,South Africa,Transvaal,Transvaal. Middelburg. Little Olifantsrivier.,1/4dg,2529CD,-25.87166,29.37166,Mpumalanga,y
1097395,"Klugge, P.",s.n.,Cyperus rotundus L. subsp. rotundus,South Africa,Transvaal,"Steelpoort near Lydenburg, Transvaal.",1dg,2530,-25.5,30.5,Mpumalanga,y
1098704,Smuts,2145,Bidens pilosa L.,South Africa,Transvaal,Transvaal. Belfast. Somerset Farm. Schoeman's Kloof. Side valley N-S.,1/4dg,2530AD,-25.37166,30.37166,Mpumalanga,
1098780,"Rudatis, H.H.",STEU 10593,Schkuhria pinnata (Lam.) Kuntze ex Thell.,South Africa,Transvaal,Transvaal. Middelburg. Steenkamp Bergen.,1/4dg,2530AA,-25.12166,30.12166,,
1098785,"Jordaan, P.G.",182,Acanthospermum australe (Loefl.) Kuntze,South Africa,Transvaal,Pretoria. N from Apiesrivier in zoo.,1/4dg,2528AC,-25.37166,28.12166,Gauteng,y
1098830,"Rudatis, H.H.",STEU 15724,Tagetes minuta L.,South Africa,Transvaal,Transvaal. Middelburg. Little Olifantrivier.,1/4dg,2529CD,-25.87166,29.37166,Mpumalanga,y
1098845,"Bos, J.J.",1205,Tagetes minuta L.,South Africa,Transvaal,"Letaba Dist. Westfalia Estates, Duiwelskloof, along path.",1/4dg,2330CA,-23.62166,30.12166,Limpopo,y
1099222,"Thode, J.",STEU 8068,Lepidostephium asteroides (Bolus & Schltr.) Kroner,South Africa,Transvaal,Lambonje Plateau.,1/4dg,2530BD,-25.37166,30.87166,Mpumalanga,y
1099640,"Louw, W.J.",2187,Cucumis zeyheri Sond.,South Africa,Transvaal,Sabie. Frankfort Forestry Station.,1/4dg,2530BB,-25.12166,30.87166,Mpumalanga|Free State,y
1099779,"Gillett, M.C.",1050,Wahlenbergia denudata A.DC.,South Africa,Transvaal,Lydenburg Dist. Ridge from White River to Pretorius Kop.,1/4dg,2531AC,-25.37166,31.12166,Mpumalanga,
1100005,"Keet, J.D.M.",1352,Eugenia natalitia Sond.,South Africa,Transvaal,Pilgrim's Rest Dist. Mariepskop Forests.,1/4dg,2430DB,-24.62166,30.87166,Mpumalanga,y
1100011,"Keet, J.D.M.",1372,Syzygium gerrardii (Harv. ex Hook.f.) Burtt Davy,South Africa,Transvaal,Pilgrim's Rest Dist. Mariepskop Farm. Klasserie Valley.,1/4dg,2430DB,-24.62166,30.87166,Mpumalanga,y
1100012,"Keet, J.D.M.",1467,Syzygium gerrardii (Harv. ex Hook.f.) Burtt Davy,South Africa,Transvaal,Pilgrim's Rest Dist. Mariepskop Reserve. Along Klasserie River.,1/4dg,2430DB,-24.62166,30.87166,Mpumalanga,y
1100013,"Keet, J.D.M.",1467,Syzygium gerrardii (Harv. ex Hook.f.) Burtt Davy,South Africa,Transvaal,Pilgrim's Rest Dist. Mariepskop Reserve. Along Klasserie River.,1/4dg,2430DB,-24.62166,30.87166,Mpumalanga,y
1100047,"Bos, J.J.",1111,Syzygium cordatum Hochst. ex C.Krauss subsp. cordatum,South Africa,Transvaal,"Transvaal. Letaba. Westfalia Estate near Duiwelskloof, Arboretum.",1/4dg,2330CA,-23.62166,30.12166,Limpopo,y
1100048,"Louw, W.J.",2218,Syzygium cordatum Hochst. ex C.Krauss subsp. cordatum,South Africa,Transvaal,"Sabie. Langverwacht, along spruits and dongas.",1/4dg,2530BB,-25.12166,30.87166,Mpumalanga,y
1100259,Smuts,4010,Heteropyxis natalensis Harv.,South Africa,Transvaal,Zoutpansberg near Chipese Hotsprings.,1/4dg,2330AB,-23.12166,30.37166,,
1100261,Smuts,2184,Heteropyxis natalensis Harv.,South Africa,Transvaal,"Transvaal. Belfast. Somerset Farm. Schoeman's Kloof, side valley N-S.",1/4dg,2530AD,-25.37166,30.37166,Mpumalanga,
1100266,"Keet, J.D.M.",1296,Heteropyxis natalensis Harv.,South Africa,Transvaal,Barberton. Berlin.,1/4dg,2530DA,-25.62166,30.62166,Mpumalanga,
1100271,"Thorncroft, G.",28569,Heteropyxis dehniae Suess.,South Africa,Transvaal,Eastern Transvaal. Barberton.,1/4dg,2531CC,-25.87166,31.12166,Mpumalanga,
1100338,"van Niekerk, J.M.",STEU 18899,Eucalyptus leucoxylon F.Muell. subsp. leucoxylon,South Africa,Transvaal,Transvaal. Entabeni.,1/4dg,2230CC,-22.87166,30.12166,,
1100353,"Kotze, J.J.",F.D.Herb.No.802,Eucalyptus melliodora A.Cunn. ex Schauer,South Africa,Transvaal,Transvaal. Pan Plantation. Compt.25.,1/4dg,2529DA,-25.62166,29.62166,Mpumalanga,y
1100366,"van Niekerk, J.M.",STEU 18892,Eucalyptus polyanthemos Schauer,South Africa,Transvaal,Louis Trichardt. Hangklip.,1/4dg,2329BB,-23.12166,29.87166,,
1101665,"Rudatis, A.G.H.",STEU 2481,Ammannia sp.,South Africa,Transvaal,Transvaal. Middelburg. Little Olifantsrivier.,1/4dg,2529CD,-25.87166,29.37166,Mpumalanga,y
1101670,"Thode, J.",STEU 3423,Nesaea sagittifolia (Sond.) Koehne var. sagittifolia,South Africa,Transvaal,Botsabelo. Moist places near Little Olifants River.,1/4dg,2529CB,-25.62166,29.37166,Mpumalanga,y
1101673,"Rudatis, H.H.",277,Nesaea sagittifolia (Sond.) Koehne var. ericiformis Koehne f,South Africa,Transvaal,Transvaal. Middelburg Dist. Bothasberg.,1/4dg,2529BD,-25.37166,29.87166,,
1101675,"Rudatis, A.G.H.",STEU 21487,Nesaea schinzii Koehne,South Africa,Transvaal,Transvaal. Middelburg. Little Olifantsrivier.,1/4dg,2529CD,-25.87166,29.37166,Mpumalanga,y
1101709,"van Schalkwyk, L.",s.n.,Acacia polyacantha Willd. subsp. polyacantha,South Africa,Transvaal,Kruger National Park. Punda Melia. In hillside forest fringe.,1/4dg,2231AC,-22.37166,31.12166,,
1101752,"Scheffler, A.T.",s.n.,Acacia pendula A.Cunn.,South Africa,Transvaal,"Lydenburg. Nelspruit Private Garden. Hendrik Potgieter Street, 12.",1/4dg,2530BD,-25.37166,30.87166,Mpumalanga,
1102624,"Thode, J.",STEU 3457,Otholobium polystictum (Benth. ex Harv.) C.H.Stirt.,South Africa,Transvaal,"Belfast Dist. Witboy, by streams.",1/4dg,2529BD,-25.37166,29.87166,Mpumalanga,y
1102704,Grosskopf,STEU 9008,Rhynchosia hirta (Andrews) Meikle & Verdc.,South Africa,Transvaal,Transvaal. Pietersburg Dist. Blouberg.,1/4dg,2329AA,-23.12166,29.12166,Limpopo,y
1102713,"Vos, E.N.",STE 30428,Rhynchosia totta (Thunb.) DC. var. totta,South Africa,Transvaal,"Potchefstroom, stony hills.",1/4dg,2627CA,-26.62166,27.12166,North West,y
1102858,"Prosser, L.N.",1789,Erica atherstonei Diels ex Guthrie & Bolus,South Africa,Transvaal,E Transvaal. 17 miles SE Lydenburg.,1/4dg,2530BA,-25.12166,30.62166,Mpumalanga,
1102950,"Codd, L.E.W.",10505,Erica drakensbergensis Guthrie & Bolus,South Africa,Transvaal,"Lydenburg Dist. Kemp's Height, 22 miles SE of Lydenburg.",1/4dg,2530BC,-25.37166,30.62166,Mpumalanga,
1103051,"Thode, J.",s.n.,Erica alticola Guthrie & Bolus,South Africa,Transvaal,Barberton. Cracks of rocks on Duivel's Kantoor.,1/4dg,2530DB,-25.62166,30.87166,Mpumalanga,
1103218,"Oliver, E.G.H.",7668,Erica natalitia Bolus var. natalitia,South Africa,Transvaal,"Nelspruit. Kaapsehoop, escarpment edge east of village.",1/4dg,2530DB,-25.62166,30.87166,Mpumalanga,
1103364,"Rudatis, A.G.H.",2575,Gnidia sericocephala (Meisn.) Gilg ex Engl.,South Africa,Transvaal,"Transvaal. Middelburg. Olifants River, sandy slopes. [2529 AB/CB].",1/4dg,2529CB,-25.62166,29.37166,Mpumalanga,y
1103365,"Rogers, F.A.",25117,Gnidia sericocephala (Meisn.) Gilg ex Engl.,South Africa,Transvaal,Pretoria Div. Premier Mine.,1/4dg,2528DA,-25.62166,28.62166,Gauteng,y
1103404,"Buitendag, E.L.",551,Gnidia caffra (Meisn.) Gilg,South Africa,Transvaal,"Lydenburg. 8.8 miles from Nelspruit City Hall, Ferreira Street ext. Uitkyk Road.",1/4dg,2530BD,-25.37166,30.87166,Mpumalanga,
1103414,"Rogers, F.A.",21960,Gnidia splendens Meisn.,South Africa,Transvaal,Pietersburg Div. The Downs.,1/4dg,2430AA,-24.12166,30.12166,Limpopo,y
1103416,"Boucher, C.",1860,Gnidia splendens Meisn.,South Africa,Transvaal,Pilgrims Rest. Near parking area below camp site at Blyde River Canyon.,1/4dg,2430DA,-24.62166,30.62166,Mpumalanga,y
1103442,"Keet, J.D.M.",1176,Gnidia cuneata Meisn.,South Africa,Transvaal,"Barberton. Zeist, mountain grassland.",1/4dg,2328BA,-23.12166,28.62166,Mpumalanga,y
1103731,"Rudatis, A.G.H.",2666,Cynoglossum lanceolatum Forssk.,South Africa,Transvaal,Transvaal. Middelburg. Wonderhoek. Moory pastures.,1/4dg,2529CD,-25.87166,29.37166,Mpumalanga,y
1103806,"Buitendag, E.L.",669,Gnidia microcephala Meisn.,South Africa,Transvaal,Lydenburg. Rietvlei Municipal Farm. 2 miles off Uitkyk road from Nelspruit.,1/4dg,2530BD,-25.37166,30.87166,Mpumalanga,
1105001,"Thorncroft, G.",19167,Gymnosporia grandifolia (Davison) Jordaan,South Africa,Transvaal,E Transvaal. Barberton.,1/4dg,2531CC,-25.87166,31.12166,Mpumalanga,
1105009,"Buitendag, E.L.",71,Gymnosporia senegalensis (Lam.) Loes.,South Africa,Transvaal,Nelspruit. Lowveld Botanic Garden.,1/4dg,2530BD,-25.37166,30.87166,Mpumalanga,
1105010,"Buitendag, E.L.",73,Gymnosporia senegalensis (Lam.) Loes.,South Africa,Transvaal,Nelspruit. Lowveld Botanic Garden.,1/4dg,2530BD,-25.37166,30.87166,Mpumalanga,
1105015,"Smuts, J.C.",s.n.,Gymnosporia buxifolia (L.) Szyszyl.,South Africa,Transvaal,Transvaal. Irene.,1/4dg,2528CC,-25.87166,28.12166,,
1105016,Heydorn,85,Gymnosporia buxifolia (L.) Szyszyl.,South Africa,Transvaal,Joahnnesburg. Kensington Ridge. Foot of Longerman Kop NW.,1/4dg,2628AA,-26.12166,28.12166,,
1105025,"Rudatis, H.H.",237,Gymnosporia buxifolia (L.) Szyszyl.,South Africa,Transvaal,Transvaal. Middelburg Dist. Buffelsvlei.,1/4dg,2529CD,-25.87166,29.37166,Mpumalanga,y
1105048,"Smuts, J.C.",s.n.,Gymnosporia tenuispina (Sond.) Szyszyl.,South Africa,Transvaal,Pretoria.,1/4dg,2528CC,-25.87166,28.12166,Gauteng,y
1105079,"Van Jaarsveld, E.J.",463,Gymnosporia harveyana Loes. subsp. harveyana,South Africa,Transvaal,"14 km from Nelspruit towards Uitkyk. Farm Uitkyk, Mr. D. Nel. Westside of farm.",1/4dg,2531CA,-25.62166,31.12166,Mpumalanga,
1105117,"Reynolds, G.W.",4946,Aloe albida (Stapf) Reynolds,South Africa,Transvaal,"Transvaal. Barberton Dist. Angle Station Mountain, 15 miles South of Barberton.",1/4dg,2531CC,-25.87166,31.12166,Mpumalanga,
1105134,"Markotter, E.I.",STEU 17811,Harpagophytum procumbens (Burch.) DC. ex Meisn. subsp. procu,South Africa,Transvaal,"Malipsdrift, near Asbestos Mine.",1/4dg,2429BB,-24.12166,29.87166,,
1105138,"van Greuning, J.V.",84,Harpagophytum zeyheri Decne. subsp. zeyheri,South Africa,Transvaal,Potgietersrust. Direct East next to Steilloopriver.,1/4dg,2429AA,-24.12166,29.12166,,
1105159,"Dyer, R.A.",s.n.,Encephalartos lanatus Stapf & Burtt Davy,South Africa,Transvaal,Transvaal. Middelburg.,50k,2529CB,-25.66666,29.29233,Mpumalanga,y
1105160,"Dyer, R.A.",s.n.,Encephalartos lanatus Stapf & Burtt Davy,South Africa,Transvaal,Transvaal. Middelburg.,50k,2529CB,-25.66666,29.29233,Mpumalanga,y
1105210,"Dyer, R.A.",s.n.,Encephalartos laevifolius Stapf & Burtt Davy,South Africa,Transvaal,Sine Loc. No locality given.,,,0,0,,
1105250,"Astley-Maberly, C.T.",s.n.,Encephalartos transvenosus Stapf & Burtt Davy,South Africa,Transvaal,Modjadjes Kraal.,1/4dg,2330CB,-23.62166,30.37166,,
1105254,"Dyer, R.A.",s.n.,Encephalartos transvenosus Stapf & Burtt Davy,South Africa,Transvaal,Transvaal. Western extremity of Zoutpansberg. Ex Hort. Pretoria.,,,0,0,Gauteng,y
1105255,"Reynolds, G.W.",4380,Encephalartos transvenosus Stapf & Burtt Davy,South Africa,Transvaal,N Transvaal. Duivels Kloof. Near Queen Modjadji's Kraal.,1/4dg,2330CB,-23.62166,30.37166,,
1105256,"Reynolds, G.W.",4381,Encephalartos transvenosus Stapf & Burtt Davy,South Africa,Transvaal,N Transvaal. Duivels Kloof. At Modjadji.,1/4dg,2330CB,-23.62166,30.37166,,
1105257,"Reynolds, G.W.",4382,Encephalartos transvenosus Stapf & Burtt Davy,South Africa,Transvaal,N Transvaal. Duivels Kloof. In Modjadji Cycad forest.,1/4dg,2330CB,-23.62166,30.37166,,
1105258,"Reynolds, G.W.",4383,Encephalartos transvenosus Stapf & Burtt Davy,South Africa,Transvaal,N Transvaal. Duivels Kloof. Modjadji part of 'Cycad Forest'.,1/4dg,2330CB,-23.62166,30.37166,,
1105259,"Reynolds, G.W.",s.n.,Encephalartos transvenosus Stapf & Burtt Davy,South Africa,Transvaal,"Transvaal. Royal Kraal, 22 miles NE of Duivels Kloof. Cycad Forest near Queen Modjadjis.",1/4dg,2330CB,-23.62166,30.37166,,
1105260,Unknown,s.n.,Encephalartos transvenosus Stapf & Burtt Davy,South Africa,Transvaal,Transvaal. Modjadjies Kraal.,1/4dg,2330CB,-23.62166,30.37166,,
1105265,"Dyer, R.A.",s.n.,Encephalartos transvenosus Stapf & Burtt Davy,South Africa,Transvaal,"Transvaal. Zoutpansberg. About 15 miles west of Louis Trichardt, overlooking Happy Rest Farm School.",1/4dg,2329BA,-23.12166,29.62166,,
1105266,"Dyer, R.A.",s.n.,Encephalartos transvenosus Stapf & Burtt Davy,South Africa,Transvaal,"Transvaal. Zoutpansberg. About 15 miles west from Louis Trichardt, overlooking Happy Rest Farm School.",1/4dg,2329BA,-23.12166,29.62166,,
1105267,"Dyer, R.A.",s.n.,Encephalartos transvenosus Stapf & Burtt Davy,South Africa,Transvaal,Transvaal. Top of Zoutpansberg.,1/4dg,2329BA,-23.12166,29.62166,,
1105268,"Dyer, R.A.",s.n.,Encephalartos transvenosus Stapf & Burtt Davy,South Africa,Transvaal,"Transvaal. Pietersburg Dist. Modjadjes Location, 19 miles NE of Duivels Kloof.",1/4dg,2330CB,-23.62166,30.37166,Limpopo,y
1105269,"Dyer, R.A.",s.n.,Encephalartos transvenosus Stapf & Burtt Davy,South Africa,Transvaal,"Transvaal. Pietersburg Dist. Modjadjes Location, about 19 miles NE of Duivels Kloof.",1/4dg,2330CB,-23.62166,30.37166,Limpopo,y
1105270,"Dyer, R.A.",s.n.,Encephalartos transvenosus Stapf & Burtt Davy,South Africa,Transvaal,"Transvaal. Modjadjis Location, 19 miles NE of Duivels Kloof, in the Pietersburg Dist.",1dg,2330,-23.5,30.5,Limpopo,y
1105271,"Dyer, R.A.",s.n.,Encephalartos transvenosus Stapf & Burtt Davy,South Africa,Transvaal,"Transvaal. Lataba Dist. Duivels Kloof, Modjadji Location.",1dg,2330,-23.5,30.5,,
1105272,"Dyer, R.A.",s.n.,Encephalartos transvenosus Stapf & Burtt Davy,South Africa,Transvaal,"Transvaal. Lataba Dist. Duivels Kloof, Modjadji Location.",1dg,2330,-23.5,30.5,,
1105273,"Dyer, R.A.",s.n.,Encephalartos transvenosus Stapf & Burtt Davy,South Africa,Transvaal,Transvaal. Zoutpansberg.,1/4dg,2329BA,-23.12166,29.62166,,
1105274,"Dyer, R.A.",s.n.,Encephalartos transvenosus Stapf & Burtt Davy,South Africa,Transvaal,Transvaal. Zoutpansberg.,1/4dg,2329BA,-23.12166,29.62166,,
1105275,"Dyer, R.A.",s.n.,Encephalartos transvenosus Stapf & Burtt Davy,South Africa,Transvaal,"Transvaal. Zoutpansberg. Overlooking Happy Rest Farm, Louis Trichardt.",1/4dg,2329BA,-23.12166,29.62166,,
1105276,"Dyer, R.A.",s.n.,Encephalartos transvenosus Stapf & Burtt Davy,South Africa,Transvaal,"Transvaal. Zoutpansberg. Louis Trichardt, overlooking Happy Rest Farm School.",1/4dg,2329BA,-23.12166,29.62166,,
1105277,"King, H.",s.n.,Encephalartos transvenosus Stapf & Burtt Davy,South Africa,Transvaal,Transvaal. Zoutpansberg. Louis Trichardt district.,1/4dg,2329BA,-23.12166,29.62166,,
1105278,"Verdoorn, I.C.",2220,Encephalartos transvenosus Stapf & Burtt Davy,South Africa,Transvaal,Transvaal. Pietersburg Dist. Modjadjes Location ± 19 miles NE of Duivels Kloof.,1/4dg,2330CB,-23.62166,30.37166,Limpopo,y
1105279,"Dyer, R.A.",s.n.,Encephalartos transvenosus Stapf & Burtt Davy,South Africa,Transvaal,Transvaal. Pietersburg Dist. Modjadjes Location ± 19 miles NE of Duivels Kloof.,1/4dg,2330CB,-23.62166,30.37166,Limpopo,y
1105280,"Dyer, R.A.",s.n.,Encephalartos transvenosus Stapf & Burtt Davy,South Africa,Transvaal,Transvaal. Pietersburg Dist. Modjadjes Location.,1/4dg,2330CB,-23.62166,30.37166,Limpopo,y
1105285,"Dyer, R.A.",s.n.,Encephalartos paucidentatus Stapf & Burtt Davy,South Africa,Transvaal,"Hort. Barberton Town Gardens, transplanted from private gardens.",,,0,0,Mpumalanga,y
1105287,"Dyer, M.E.",s.n.,Encephalartos paucidentatus Stapf & Burtt Davy,South Africa,Transvaal,"Hort. Barberton in private grounds, Saddleback Mountains.",,,0,0,Mpumalanga,y
1105380,"Dyer, R.A.",s.n.,Encephalartos paucidentatus Stapf & Burtt Davy,South Africa,Transvaal,"Transvaal. Barberton, cultivated.",50k,2531CC,-25.88416,31.10883,Mpumalanga,
1105382,"Dyer, R.A.",s.n.,Encephalartos villosus Lem.,South Africa,Transvaal,Under Erythrina in front of National Herbarium. Cultivated Pretoria.,1/4dg,2528CC,-25.87166,28.12166,Gauteng,y
1105383,"Dyer, R.A.",s.n.,Encephalartos villosus Lem.,South Africa,Transvaal,Pretoria. Botanical Research Institute.,1/4dg,2528CC,-25.87166,28.12166,Gauteng,y
1105439,"Henderson, M.R.",s.n.,Encephalartos striatus Stapf & Burtt Davy,South Africa,Transvaal,ex. Herb. Pretoria.,,,0,0,Gauteng,y
1105516,"Dyer, R.A.",s.n.,Encephalartos eugene-maraisii I.Verd.,South Africa,Transvaal,Transvaal. Waterberg.,50k,2428BC,-24.25,28.53333,Limpopo,y
1105589,"Verdoorn, I.C.",s.n.,Encephalartos lanatus Stapf & Burtt Davy,South Africa,Transvaal,Transvaal. Middelburg.,50k,2529CB,-25.66666,29.29233,Mpumalanga,y
1107915,"Perold, J.",STEU 10661,Trachyandra saltii (Baker) Oberm. var. saltii,South Africa,Transvaal,Transvaal. Heidelberg.,1/4dg,2628CB,-26.62166,28.37166,,
1107917,"Rudatis, H.H.",266,Trachyandra saltii (Baker) Oberm. var. saltii,South Africa,Transvaal,Transvaal. Middelburg Dist. Wonderhoek.,1/4dg,2529CD,-25.87166,29.37166,Mpumalanga,y
1107960,"Gillett, M.C.",s.n.,Trachyandra affinis Kunth,South Africa,Transvaal,Transvaal. Irene. Doornkloof.,1/4dg,2528CC,-25.87166,28.12166,,
1109133,"Bruyns, P.V.",11879,Euphorbia grandidens Haw.,South Africa,Transvaal,Transvaal. Ohrigstad. Gorges' above Echo Caves.,1/4dg,2430DA,-24.62166,30.62166,,
1109139,"Bruyns, P.V.",11883,Euphorbia schinzii Pax,South Africa,Transvaal,"Transvaal. Pietersburg, 8 km west of Boyne.",1/4dg,2429BB,-24.12166,29.87166,Limpopo,y
1109724,"Reynolds, G.W.",5323A,Aloe minima Baker,South Africa,Transvaal,"E of Transvaal. Pilgrims Rest. Near Lisbon Falls, 6 miles N of Graskop.",1/4dg,2430DD,-24.87166,30.87166,Mpumalanga,
1109725,"Reynolds, G.W.",5323B,Aloe minima Baker,South Africa,Transvaal,"E of Transvaal. Pilgrims Rest. Near Lisbon Falls, 6 miles N of Graskop.",1/4dg,2430DD,-24.87166,30.87166,Mpumalanga,
1109726,"Reynolds, G.W.",5321,Aloe verecunda Pole-Evans,South Africa,Transvaal,Johannesburg Dist. Johannesburg. Mellville Hills.,1/4dg,2628AA,-26.12166,28.12166,Gauteng,y
1109727,"Henderson, M.R.",MRH 1524,Aloe vossii Reynolds,South Africa,Transvaal,Transvaal. Zoutpansberg.,1/4dg,2330AB,-23.12166,30.37166,,
1109728,"Reynolds, G.W.",5292,Aloe integra Reynolds,South Africa,Transvaal,Transvaal. Lydenburg Dist. 12 miles North West of Lydenburg.,1/4dg,2530AB,-25.12166,30.37166,Mpumalanga,
1109729,"Reynolds, G.W.",3701,Aloe ecklonis Salm-Dyck,South Africa,Transvaal,Transvaal. Belfast Dist. 3 miles East of Belfast.,1/4dg,2530CA,-25.62166,30.12166,Mpumalanga,
1109796,"Reynolds, G.W.",s.n.,Aloe peglerae Schonland,South Africa,Transvaal,Transvaal. Magaliesburg Dist. 3 miles East of Magaliesburg Village. On Farm 'Waterfall'.,1/4dg,2627BA,-26.12166,27.62166,,
1109862,"Reynolds, G.W.",4972,Aloe swynnertonii Rendle,South Africa,Transvaal,Transvaal. Zoutpansberg. Wyllies Poort.,1/4dg,2229DD,-22.87166,29.87166,,
1109863,Unknown,s.n.,Aloe swynnertonii Rendle,South Africa,Transvaal,"North Transvaal. North of Louis Trichardt, on the Zoutpansberg.",1/4dg,2329BB,-23.12166,29.87166,,
1109876,Unknown,s.n.,Aloe greatheadii Schonland var. davyana (Schonland) Glen & D,South Africa,Transvaal,Transvaal. The form near Magaliesburg Village.,1/4dg,2627BA,-26.12166,27.62166,,
1109877,Unknown,s.n.,Aloe greatheadii Schonland var. davyana (Schonland) Glen & D,South Africa,Transvaal,Transvaal. The form near Magaliesburg Village.,1/4dg,2627BA,-26.12166,27.62166,,
1109878,"Reynolds, G.W.",5181,Aloe greatheadii Schonland var. davyana (Schonland) Glen & D,South Africa,Transvaal,Transvaal. Johannesburg. Near Northcliff.,1/4dg,2627BB,-26.12166,27.87166,Gauteng,y
1109879,"Reynolds, G.W.",5376,Aloe greatheadii Schonland var. davyana (Schonland) Glen & D,South Africa,Transvaal,Transvaal. Krugersdorp Dist. N of Krugersdorp. Mulders Drift.,1/4dg,2627BB,-26.12166,27.87166,Gauteng,y
